,Text,Date,Retweets,Favorites,Mentions,HashTags
110,"I support 100% lockdown in Uttar Pradesh(Bareilly)as per current situation and happening lots things wrongly bcoz people aren't supporting,listening,&amp; understanding the crucial time also my suggestion to be used Swiggy/Zomato delivery employee as our strength for home delivery",2020-04-08 11:44:26+00:00,0,0,,
111,@Zomato service during the lockdown you People provide as I have ordered pizza from dabha cafe and there was 2 pizza and the guy delivered me 1 slice pcs of pizza and empty box rather on the road he took my phone and gave the rating thimself attaching a pic order I'2085986979 ,2020-04-08 11:54:12+00:00,0,0,@Zomato,
112,@McDonalds @Zomato @zomatocare received stale food on ordering and we were promised for good food quality during lockdown @DGPMaharashtra @PMOIndia,2020-04-08 12:12:57+00:00,0,0,@McDonalds @Zomato @zomatocare @DGPMaharashtra @PMOIndia,
113,STAY HOME STAY SAFE ‘SARKAR PAV BHAJI’ is at your service in this lockdown . You can order food online on ZOMATO / SWIGGY on all days between 11.00 a.m. to 3.00 p.m. AND 6.00 p.m. to 10.00 p.m. and… https://www.instagram.com/p/B-uGgYuHGXw/?igshid=1io1d6ha4sno6,2020-04-08 12:44:38+00:00,1,2,,
114,Dear @deepigoyal your delivery partners also need your support in this critical situation almost more than 3 weeks they are following Lockdown and staying their home they are also a kind of daily wager and depended on zomato delivery work. #SupportZomatoDeliverypartners,2020-04-08 12:52:22+00:00,2,8,@deepigoyal,#SupportZomatoDeliverypartners
115,"Please consider offering groceries, meals to the poor, helpless at least until the lockdown is over. Please, you have that potential by God's grace. #Humanity #Compassion #Charity #Kindness @gbhimani @chinmaybhogle @BhogleAnita",2020-04-08 13:40:40+00:00,1,1,@gbhimani @chinmaybhogle @BhogleAnita,#Humanity #Compassion #Charity #Kindness
116,"In a bid to help citizens stuck at home due to the #covid19 lockdown, Zomato now begins grocery delivery services in 80+ Indian cities ",2020-04-08 14:30:00+00:00,2,16,,#covid19
117,@SwiggyCares Your Swiggy Genie is awesome. Keep up the good work and thank you for making this lockdown and little less inconvenient. ,2020-04-08 14:38:46+00:00,0,1,@SwiggyCares,
118,Looks like @Zomato @ZomatoIN have an option to help their riders (ie. food delivery people) within the app itself. I have been wondering where to donate a bit during the lockdown and this seemed like a choice that would help people directly. ,2020-04-08 15:04:03+00:00,0,0,@Zomato @ZomatoIN,
119,"I had a conversation with Sales POC, Kota. They will further update me after the lockdown. Thank you for the response. @SwiggyCares @swiggy_in",2020-04-08 15:34:01+00:00,0,0,@SwiggyCares @swiggy_in,
120,"@swiggy_in @SwiggyCares we bought a 3 months SWIGGY super subscription on 5th March, owing to current situation everywhere, shouldn't the validity of the same be extended to compensate for lockdown period?",2020-04-08 15:57:19+00:00,0,0,@swiggy_in @SwiggyCares,
121,"Just came out with my neighbour who locked himself out and he lives alone, he's 80+.. has spare keys at his daughter's home just a few blocks away but couldn't go much further coz of road blocks.. here I see a delivery guy, looks like swiggy out for a delivery amidst lockdown",2020-04-08 16:22:35+00:00,0,0,,
122,And it's pouring rain n dogs here in Bangalore. Who are these people who order food from outside even in this condition? I hope @swiggy is adhering to all norms and I hope they are paying good to these folks..people please cook at home.#lazypeople #Covid19India #corona #lockdown ,2020-04-08 16:22:39+00:00,0,0,@swiggy,#lazypeople #Covid19India #corona #lockdown
123,@swiggy_in @SwiggyCares @zomatocare @Zomato why can’t you guys start grocery deliveries from stores like @BigBazaar @DMart @RelianceFreshIN #localgrocerystores it would be a great initiative in this lockdown. Even people can donate food to poor with th help your delivery drivers,2020-04-08 16:35:27+00:00,0,0,@swiggy_in @SwiggyCares @zomatocare @Zomato @BigBazaar @DmART @RelianceFreshIN,#localgrocerystores
124,"Hello @zomato , @ZomatoIN , @zomatocare ... Dalgona coffee Lockdown free time Just time pass Stay at home stay safe save lives keep support. Review this @ZomatoIN @Zomato #Coronaindia #Zomato ",2020-04-08 17:20:11+00:00,0,2,@Zomato @ZomatoIN @zomatocare @ZomatoIN @Zomato,#Coronaindia #Zomato
125,Govt. Of India should ensure that #CJI doesn't get a dime as salary during the lockdown period and after that. I will arrange for his 3 meals a day through @swiggy_in. Class divide much.,2020-04-09 00:56:16+00:00,0,1,@swiggy_in,#CJI
126,"Hey @swiggy_in in this lockdown situation, I have to order food through you twice a day, please don’t ask for review of every order. That’s too much ",2020-04-09 03:06:50+00:00,0,6,@swiggy_in,
127,I'm positive on #naukri / info edge #stock 1) After lockdown lots of people lost their jobs so traffic on http://naukri.com might be increased 2) people avoid going to restaurants they use zomato Stock price now 2250 Buy in between 1800-2000 For target 2600-2900,2020-04-09 05:59:17+00:00,0,1,,#naukri #stock
128,"@hydcitypolice @TelanganaCOPs Dear Sir, Please let me know what is the procedure to open a restaurant for online deliveries during Lockdown @swiggy_in @ZomatoIN",2020-04-09 05:59:25+00:00,0,0,@hydcitypolice @TelanganaCOPs @swiggy_in @ZomatoIN,
129,"@zomatocare today, in this lockdown period, I am once again not satisfied with your service, or it's restaurant fault in their food menu. Getting this small sized Choco Lava Cake, instead of Choco Lava Pastry. #zomato @Zomato @ZomatoIN",2020-04-09 06:49:28+00:00,0,0,@zomatocare @Zomato @ZomatoIN,#zomato
130,When @swiggy_in sends these sweet nothings to a Litigator in lockdown . I am seriously thinking of opting for the “will give food but no pay” jurisprudence for my office! ,2020-04-09 07:11:52+00:00,0,37,@swiggy_in,
131,I realised that Zomato's icon might be red because it rhymes with tomato.. #Cringe #Sorry #Lockdown,2020-04-09 07:32:31+00:00,0,0,,#Cringe #Sorry #Lockdown
132,Dear @AmdavadAMC @vnehra sir please this @swiggy_in do not follow lockdown and understand seriousness of it. Many times we complaint for same ,2020-04-09 07:56:16+00:00,0,0,@AmdavadAMC @vnehra @swiggy_in,
133,"While @DunzoIt was of great help, they have now become over priced, whereas @swiggy_in that has started to provide same service like pick up drop, groceries, meat etc is much cheaper. Better option in lockdown #DeliveryInLockdown #lockdownindia #lockdownextension",2020-04-09 08:46:33+00:00,0,10,@DunzoIt @swiggy_in,#DeliveryInLockdown #lockdownindia #lockdownextension
134,"If the lockdown continues, I predict a big inflow of staff to companies categorized as essential services. People need to keep working and earning. Last mile logistics will see ready supply of 2-wheeler drivers. Supply will no longer be an issue for @swiggy_in @DunzoIt et al",2020-04-09 08:54:01+00:00,1,8,@swiggy_in @DunzoIt,
135,"While the whole country is on a lockdown,why is @dominos open in Pune and also the @swiggy_in has been delivering, who knows even the delivery boy may be a carrier of Corona virus @maharashtra @PMOIndia @narendramodi – at Balewadi High Street",2020-04-09 09:08:48+00:00,0,1,@dominos @swiggy_in @maharashtra @PMOIndia @narendramodi,
136,true / that will just mean its not a true lockdown. Lots of services will get categorized as essential for the economy,2020-04-09 09:16:14+00:00,0,0,,
137,We need a Zomato like App for the Government to take charge of lockdown and fulfil orders of those who can't go out,2020-04-09 10:05:47+00:00,0,0,,
138,"@harimenon_bb I know these are unprecedented times, however as a loyal customer of BB I am disappointed that approx 3 weeks into lockdown BB hasn’t figured out a way to increase its delivery capacity whereas other players such as @swiggy_in have evolved and are servicingCustomers",2020-04-09 11:04:50+00:00,0,0,@harimenon_bb @swiggy_in,
139,@swiggy_in @SwiggyCares I hv ordered several times during lockdown. Each delivery person has been a #Bengali and NOT a migrant. Here are the benefits: - familiar with directions - speak Bengali - very polite Keep this in mind post-lockdown. We expect this level of service.,2020-04-09 11:18:35+00:00,0,0,@swiggy_in @SwiggyCares,#Bengali
140,"I think that depends on how we respond to last mile logistics in a lockdown situation. If Govts approach it in a systematic way, home delivery by a trained well protected fleet may actually be the way forward.",2020-04-09 11:47:00+00:00,0,1,,
141,1/2: The 'Hope Not Hunger' campaign is feeding lakhs of people who are stuck in relief camps and/or have lost their livelihoods due to the lockdown.,2020-04-09 12:23:25+00:00,3,24,,
142,"@swiggy_in @SwiggyCares your team is doing really great job I salute to you because without you we can't complete this lockdown but a small thing which was i noticed that the delivery boy who came to deliver me grocery items he didn't wear the face mask or safety gloves ,",2020-04-09 12:38:30+00:00,0,0,@swiggy_in @SwiggyCares,
143,"@swiggy_in ShadowFax Technology Pvt LTD Bangalore has not released my weekly payout, they always delay the salary. It's lockdown situation, why are you people so careless..? I risked my life and worked, and end of the day my payment is delayed..?",2020-04-09 12:53:24+00:00,0,0,@swiggy_in,
144,"My ZOMATO promo code isn't working, help people like us who are away from home and staying in PGs or Hostels during this lockdown by giving good discounts Lunch ka tum hi sahara ho @ZomatoIN",2020-04-09 14:00:40+00:00,0,0,@ZomatoIN,
145,"At a time when supply and distribution of essential food commodities, including edible oils, has been affected by the lockdown, FMCG major, Adani Wilmar, has tied up with online food aggregator, Swiggy, to home deliver such items to its retail customers. ",2020-04-09 14:10:09+00:00,2,2,,
146,We are happy to announce that we will be taking orders for #foodies in Andheri (W) on #Zomato from today. We look forward to keeping you well fed during the #lockdown. Place your orders &gt;&gt; (link in… https://www.instagram.com/p/B-w4zkQgZwv/?igshid=qbddt97b7uex,2020-04-09 14:42:39+00:00,0,0,,#foodies #Zomato #lockdown
147,"Sir, hamara isi income par gar chalta tha. abhi lockdown k time bahut sari dikkat aa rahi he. Hame abhi jarurat hai iski bad me to hum kama lenge na sir. Please sir,kuch kijiye. Mere Jaise anand me swiggy delivery executive 60 se jyada hai sir. Abhi hum bahut muskel me hai.",2020-04-09 15:58:15+00:00,0,0,,
148,"While food orderings have witnessed a downfall ever since the lockdown, Swiggy grocery vertical expansion has come at a time when many other firms including its rival Zomato recently entered the segment to cash in the opportunity. ",2020-04-09 16:31:20+00:00,4,6,,
149,Zomato and Swiggy are gonna have to deal with a new problem after the lockdown ends: The kids slowly started cooking. They know how much vegetables cost. Crap. We're busted.,2020-04-09 16:32:38+00:00,2,23,,
150,Online grocery / local stores should be empowered with deliveries by ola/uber/zomato/swiggy etc. This will allow essential grocery/ medicine reach people in strict lockdown conditions. Just a suggestion to enable strict lockdown @PMOIndia @OfficeofSSC,2020-04-09 17:33:57+00:00,0,0,@PMOIndia @OfficeofSSC,
151,"@deepigoyal Hello sir I work as a zomato delivery partner Since 11 months Due to covid19 we are facing lockdown in whole nation, it's difficult to be on ur job though sec 144 is been announced we don't know how much the lockdown would be extended I have applied for an e-pass",2020-04-09 18:46:49+00:00,0,0,@deepigoyal,
152,Lockdown could be a reason. Let's loop in @swiggy_in for an answer.,2020-04-09 18:51:15+00:00,0,0,@swiggy_in,
153,"I had a pizza too. Priyanka any plans on a show on post Corona lockdown how the world would be, economy, kind of businesses that would survive, http://etc.it would be interesting to see if zomato,swiggy would survive if people become extremely hygiene conscious.",2020-04-09 19:48:05+00:00,0,0,,
154,"In a novel move, the Karnataka govt has created its own app Dasoha-2020 - a combination of Swiggy &amp; Dunzo for the poor - through which volunteers can deliver rations or meals to labourers unable to access food during the lockdown. @rajaarushi @santwana99",2020-04-10 02:08:47+00:00,15,15,@rajaarushi @santwana99,
155,We got a better way to differentiate the #lockdown days! Pick a #flavour for each day of the week and let us know what would you call today. Order now via the Nirulas app or #Zomato for #safe and hygienic #delivery https://play.google.com/store/apps/details?id=com.nirulasoo.android #summer #dessert #instafood,2020-04-10 03:00:20+00:00,1,3,,#lockdown #flavour #Zomato #safe #delivery #summer #dessert #instafood
156,Zomato Feeding India (a not-for-profit run by @ZomatoIN) is making a real impact on the ground by feeding lacs of people who are dying of hunger due to the COVID lockdown.Please help your fellows and help them survive – http://feedingindia.org/donate @goacm @DGP_Goa @PerihelionStar,2020-04-10 04:22:18+00:00,0,1,@ZomatoIN @goacm @DGP_Goa,
